Year,Date,Time,City,NumberSpectators,Weather,HomeTeam,AwayTeam,HomeFPI,AwayFPI,HomeOdds,AwayOdds,HomeScore,AwayScore,Winner,HomeResult
1955,1955-09-09,15:00,San Francisco,32398.0,Rain,Team A,Team J,59.45,53.93,3.18,2.41,12,19,Team J,-1
1955,1955-09-03,14:00,Hill Valley,,Cloudy,Team J,Team G,61.74,48.79,1.89,1.86,6,11,Team G,-1
1955,1955-12-15,20:00,Palo Alto,23570.0,Sunny,Team P,Team J,60.55,40.87,1.81,2.64,6,6,Draw,0
1955,1955-11-07,16:00,Palo Alto,20249.0,Mist,Team J,Team C,88.26,69.79,2.65,3.13,26,3,Team J,1
1955,1955-10-10,16:00,Berkeley,26110.0,Sunny,Team F,Team J,61.16,64.69,3.24,3.34,0,6,Team J,-1
1955,1955-09-07,18:00,Hill Valley,30605.0,Cloudy,Team J,Team F,77.86,61.07,2.81,2.13,16,0,Team J,1
1955,1955-09-24,15:00,Berkeley,,Cloudy,Team M,Team J,88.46,68.23,2.91,3.39,0,5,Team J,-1
1955,1955-09-27,15:00,San Francisco,39911.0,Sunny,Team J,Team G,65.5,81.06,1.88,2.8,16,9,Team J,1
1955,1955-12-18,16:00,San Francisco,49556.0,Cloudy,Team L,Team J,59.39,74.68,1.93,3.3,10,5,Team L,1
1955,1955-09-08,21:00,Berkeley,,Cloudy,Team J,Team O,77.07,51.0,2.71,1.97,5,0,Team J,1
1955,1955-10-19,15:00,Sacramento,18969.0,Cloudy,Team K,Team P,76.5,65.28,3.2,2.85,10,9,Team K,1
1955,1955-11-17,21:00,Fresno,34275.0,Mist,Team E,Team K,59.7,70.53,1.85,1.62,9,2,Team E,1
1955,1955-10-13,16:00,San Francisco,21470.0,Mist,Team K,Team M,67.91,64.61,1.5,2.96,1,1,Draw,0
1955,1955-09-03,14:00,Fresno,27225.0,Cloudy,Team M,Team K,72.68,89.56,2.01,3.09,12,18,Team K,-1
1955,1955-09-21,21:00,Palo Alto,40196.0,Mist,Team K,Team I,53.17,80.89,1.54,1.53,2,13,Team I,-1
1955,1955-11-06,16:00,Stockton,30669.0,Cloudy,Team J,Team K,56.36,55.8,2.2,1.23,14,11,Team J,1
1955,1955-10-06,21:00,Sacramento,,Sunny,Team K,Team H,44.48,84.21,2.83,1.68,4,5,Team H,-1
1955,1955-09-16,16:00,San Francisco,39473.0,Mist,Team I,Team K,81.55,71.5,3.02,3.38,7,3,Team I,1
1955,1955-12-02,13:00,Oakland,45625.0,Sunny,Team K,Team E,81.72,82.85,3.44,2.77,0,0,Draw,0
1955,1955-12-20,20:00,Fresno,32504.0,Rain,Team M,Team K,49.11,43.36,1.95,2.87,11,9,Team M,1
1955,1955-09-16,21:00,Sacramento,41089.0,Sunny,Team K,Team M,60.62,45.75,3.04,2.85,13,0,Team K,1
1955,1955-11-02,15:00,Palo Alto,,Sunny,Team N,Team K,67.14,60.3,3.49,3.26,8,7,Team N,1
1955,1955-10-29,16:00,Palo Alto,,Cloudy,Team K,Team O,86.04,71.66,3.28,2.21,9,8,Team K,1
1955,1955-12-16,13:00,Sacramento,46259.0,Sunny,Team N,Team K,69.57,88.57,1.92,3.34,14,7,Team N,1
1955,1955-12-11,17:00,Santa Clara,,Cloudy,Team K,Team D,52.36,51.74,2.08,2.73,11,2,Team K,1
1955,1955-12-11,21:00,Berkeley,48890.0,Sunny,Team B,Team K,42.45,61.08,2.7,3.17,14,0,Team B,1
1955,1955-09-21,21:00,Sacramento,,Sunny,Team K,Team N,77.75,61.25,2.78,1.79,2,7,Team N,-1
1955,1955-10-07,20:00,Sacramento,,Sunny,Team L,Team J,89.49,84.76,3.09,1.39,8,7,Team L,1
1955,1955-10-25,21:00,Sacramento,,Sunny,Team M,Team L,53.63,85.12,2.2,1.45,0,5,Team L,-1
1955,1955-11-17,19:00,Palo Alto,43984.0,Mist,Team L,Team I,82.4,87.59,1.67,1.57,9,14,Team I,-1
1955,1955-11-29,20:00,Santa Clara,25125.0,Cloudy,Team E,Team L,48.71,69.6,1.37,2.29,5,7,Team L,-1
1955,1955-10-03,17:00,Oakland,21033.0,Cloudy,Team L,Team K,40.82,76.67,1.95,1.71,14,6,Team L,1
1955,1955-12-13,14:00,San Jose,34087.0,Sunny,Team E,Team L,70.21,42.86,1.81,2.31,0,4,Team L,-1
1955,1955-12-18,15:00,Stockton,,Cloudy,Team L,Team K,55.09,57.17,1.65,3.1,11,11,Draw,0
1955,1955-12-12,14:00,Hill Valley,,Rain,Team C,Team L,67.55,83.57,1.34,3.08,0,11,Team L,-1
1955,1955-11-06,20:00,Oakland,38592.0,Rain,Team L,Team O,52.26,88.17,3.16,2.64,5,0,Team L,1
1955,1955-10-10,12:00,Sacramento,23924.0,Cloudy,Team J,Team L,86.67,76.07,2.51,2.49,5,3,Team J,1
1955,1955-11-07,17:00,San Francisco,,Mist,Team L,Team O,59.98,60.74,3.03,2.81,0,0,Draw,0
1955,1955-09-19,16:00,Hill Valley,36614.0,Sunny,Team F,Team L,60.64,77.18,3.22,3.46,15,14,Team F,1
1955,1955-09-11,20:00,San Francisco,17488.0,Rain,Team L,Team K,61.58,51.14,1.45,2.94,16,17,Team K,-1
1955,1955-12-16,17:00,San Francisco,,Sunny,Team P,Team L,88.98,58.92,1.31,3.42,17,6,Team P,1
1955,1955-09-08,19:00,Berkeley,,Sunny,Team L,Team N,86.11,67.71,2.21,2.37,14,4,Team L,1
1955,1955-12-14,13:00,Stockton,18667.0,Cloudy,Team J,Team L,70.46,67.06,1.34,1.5,8,4,Team J,1
1955,1955-12-13,15:00,Fresno,,Rain,Team L,Team M,63.52,55.44,3.24,2.71,6,21,Team M,-1
1955,1955-12-20,21:00,San Francisco,,Mist,Team M,Team P,80.1,47.01,2.3,1.76,11,8,Team M,1
1955,1955-10-23,20:00,San Jose,24761.0,Sunny,Team G,Team M,61.7,54.95,2.74,2.58,7,5,Team G,1
1955,1955-12-27,17:00,San Francisco,48116.0,Sunny,Team M,Team O,67.44,83.24,2.13,3.48,3,4,Team O,-1
1955,1955-11-21,20:00,Palo Alto,50768.0,Rain,Team H,Team M,65.23,83.33,1.56,1.59,0,8,Team M,-1
1955,1955-09-11,20:00,Palo Alto,,Mist,Team M,Team P,43.52,78.1,2.73,1.34,12,9,Team M,1
1955,1955-10-10,13:00,Berkeley,34772.0,Cloudy,Team K,Team M,82.91,46.11,1.35,1.8,0,0,Draw,0
1955,1955-12-12,21:00,Fresno,20712.0,Rain,Team M,Team A,67.48,86.09,2.94,1.87,8,17,Team A,-1
1955,1955-12-11,19:00,San Francisco,,Sunny,Team C,Team M,69.89,89.33,2.62,2.21,3,6,Team M,-1
1955,1955-12-01,16:00,Fresno,,Rain,Team M,Team I,40.9,76.14,1.95,2.97,11,2,Team M,1
1955,1955-09-13,20:00,Fresno,20726.0,Cloudy,Team D,Team M,65.77,71.76,3.39,1.58,9,0,Team D,1
1955,1955-10-09,16:00,Sacramento,40616.0,Sunny,Team M,Team O,77.9,52.3,2.92,2.33,0,8,Team O,-1
1955,1955-12-25,21:00,Hill Valley,44723.0,Rain,Team E,Team M,76.02,43.4,1.48,1.31,0,0,Draw,0
1955,1955-12-05,20:00,Berkeley,,Mist,Team M,Team G,42.78,50.98,1.51,1.24,0,0,Draw,0
1955,1955-10-01,19:00,Sacramento,26108.0,Cloudy,Team E,Team M,87.6,80.88,2.91,2.71,15,1,Team E,1
1955,1955-10-12,15:00,Hill Valley,29178.0,Sunny,Team M,Team N,75.68,84.59,2.08,2.37,1,16,Team N,-1
1955,1955-09-23,21:00,Sacramento,48324.0,Cloudy,Team K,Team M,78.8,66.74,2.76,3.21,5,4,Team K,1
1955,1955-10-19,16:00,San Francisco,34824.0,Rain,Team M,Team H,87.41,43.01,2.4,2.17,7,4,Team M,1
1955,1955-10-24,21:00,Santa Clara,,Mist,Team N,Team C,43.26,41.94,2.11,2.15,1,1,Draw,0
1955,1955-10-11,12:00,Hill Valley,45144.0,Sunny,Team K,Team N,76.28,56.09,3.36,1.94,4,15,Team N,-1
1955,1955-12-17,14:00,Palo Alto,,Cloudy,Team N,Team H,88.91,83.84,2.93,2.13,11,9,Team N,1
1955,1955-09-14,14:00,Sacramento,,Sunny,Team H,Team N,43.0,54.37,2.5,3.41,11,16,Team N,-1
1955,1955-12-15,14:00,San Francisco,31437.0,Sunny,Team N,Team C,56.78,71.44,2.14,1.56,6,0,Team N,1
1955,1955-10-24,15:00,Palo Alto,28207.0,Sunny,Team O,Team N,43.69,45.4,2.31,1.4,0,12,Team N,-1
1955,1955-11-20,20:00,Hill Valley,,Mist,Team N,Team D,57.37,80.16,1.51,1.41,0,6,Team D,-1
1955,1955-11-08,16:00,Sacramento,29040.0,Sunny,Team J,Team N,84.38,61.09,1.5,3.35,0,9,Team N,-1
1955,1955-12-06,21:00,Palo Alto,,Mist,Team N,Team D,81.23,53.75,1.26,3.35,15,2,Team N,1
1955,1955-12-09,21:00,San Francisco,45441.0,Sunny,Team P,Team N,75.38,43.62,1.65,2.84,0,4,Team N,-1
1955,1955-11-21,21:00,Stockton,23471.0,Mist,Team N,Team M,44.46,48.27,2.73,1.24,3,3,Draw,0
1955,1955-10-10,15:00,Oakland,,Rain,Team J,Team N,71.48,58.19,3.15,1.58,23,7,Team J,1
1955,1955-09-28,19:00,Fresno,,Sunny,Team N,Team M,66.37,77.28,2.7,2.12,3,2,Team N,1
1955,1955-10-08,17:00,Stockton,,Cloudy,Team E,Team N,72.2,79.63,2.35,3.41,6,16,Team N,-1
1955,1955-12-28,14:00,San Francisco,,Cloudy,Team N,Team D,88.31,42.08,3.28,1.44,11,0,Team N,1
1955,1955-09-10,15:00,Sacramento,,Cloudy,Team D,Team N,89.35,60.66,2.98,3.01,11,6,Team D,1
1955,1955-10-26,17:00,San Jose,38636.0,Sunny,Team N,Team O,49.29,58.74,2.35,1.58,2,0,Team N,1
1955,1955-12-21,17:00,Sacramento,,Sunny,Team O,Team J,82.32,60.74,2.79,3.34,4,14,Team J,-1
1955,1955-12-08,15:00,Sacramento,28556.0,Cloudy,Team H,Team O,77.87,85.67,1.86,1.63,0,22,Team O,-1
1955,1955-09-03,21:00,San Jose,,Rain,Team O,Team I,72.79,75.28,2.29,1.86,1,1,Draw,0
1955,1955-10-15,14:00,Palo Alto,28563.0,Sunny,Team E,Team O,87.41,62.07,1.22,3.14,8,0,Team E,1
1955,1955-12-15,19:00,Santa Clara,,Cloudy,Team O,Team E,75.69,80.74,2.24,3.03,10,8,Team O,1
1955,1955-12-12,20:00,Santa Clara,,Cloudy,Team D,Team O,74.46,58.02,2.8,1.72,0,10,Team O,-1
1955,1955-12-14,18:00,San Jose,43966.0,Sunny,Team O,Team N,68.07,85.05,2.08,2.52,7,7,Draw,0
1955,1955-09-20,21:00,Oakland,,Mist,Team J,Team O,43.28,75.21,3.05,2.52,11,11,Draw,0
1955,1955-09-14,18:00,Oakland,43987.0,Rain,Team O,Team C,57.2,58.61,3.17,1.47,3,3,Draw,0
1955,1955-09-05,20:00,Sacramento,30178.0,Sunny,Team J,Team O,78.71,68.01,1.25,1.91,13,6,Team J,1
1955,1955-12-03,12:00,Santa Clara,41596.0,Cloudy,Team O,Team G,75.99,52.02,1.99,2.31,5,0,Team O,1
1955,1955-09-19,12:00,Berkeley,,Cloudy,Team I,Team O,68.12,84.47,2.14,2.89,0,0,Draw,0
1955,1955-09-24,19:00,Hill Valley,,Cloudy,Team O,Team A,44.18,74.61,3.4,3.27,13,7,Team O,1
1955,1955-09-24,18:00,Sacramento,44764.0,Cloudy,Team N,Team O,58.0,77.45,2.53,2.45,0,12,Team O,-1
1955,1955-10-31,19:00,Fresno,38627.0,Cloudy,Team O,Team B,88.34,83.97,3.28,3.14,13,0,Team O,1
1955,1955-12-06,20:00,Oakland,,Cloudy,Team M,Team O,82.67,69.31,3.12,2.24,3,10,Team O,-1
1955,1955-11-15,16:00,Stockton,,Cloudy,Team O,Team I,65.94,64.84,1.3,2.71,9,4,Team O,1
1955,1955-09-09,19:00,San Jose,,Rain,Team P,Team J,77.34,52.23,1.41,1.75,5,6,Team J,-1
1955,1955-10-13,16:00,Hill Valley,24151.0,Cloudy,Team B,Team P,61.55,87.71,1.98,2.35,16,12,Team B,1
1955,1955-09-24,19:00,Sacramento,,Sunny,Team P,Team A,43.76,42.89,2.2,3.34,3,16,Team A,-1
1955,1955-12-29,15:00,San Jose,44117.0,Cloudy,Team A,Team P,66.13,55.43,1.76,2.82,7,8,Team P,-1
1955,1955-11-05,21:00,Santa Clara,,Sunny,Team P,Team N,55.99,64.6,2.82,2.02,0,10,Team N,-1
1955,1955-12-01,16:00,San Jose,30467.0,Mist,Team H,Team P,88.38,73.57,1.71,1.55,0,10,Team P,-1
1955,1955-09-26,20:00,Oakland,,Mist,Team P,Team O,43.72,47.07,3.37,3.36,0,0,Draw,0
1955,1955-12-21,20:00,Berkeley,29289.0,Sunny,Team A,Team P,41.17,59.69,2.09,2.95,0,0,Draw,0
1955,1955-11-06,15:00,San Francisco,,Mist,Team P,Team H,70.59,40.81,3.15,2.16,0,16,Team H,-1
1955,1955-09-27,13:00,Fresno,,Cloudy,Team I,Team P,54.72,78.27,2.73,1.31,5,8,Team P,-1
1955,1955-10-15,13:00,Palo Alto,,Cloudy,Team P,Team A,80.34,78.8,1.95,1.49,11,15,Team A,-1
1955,1955-10-15,16:00,Fresno,,Cloudy,Team B,Team P,88.0,77.02,1.49,2.83,0,3,Team P,-1
1955,1955-10-31,16:00,San Francisco,,Rain,Team P,Team I,76.81,70.06,2.95,3.11,11,3,Team P,1
1955,1955-12-01,15:00,Stockton,24052.0,Sunny,Team B,Team P,70.78,53.21,2.09,1.4,20,0,Team B,1
1955,1955-11-05,18:00,Fresno,20654.0,Sunny,Team P,Team M,82.0,64.83,3.03,2.52,0,8,Team M,-1
1955,1955-12-25,15:00,San Jose,,Sunny,Team J,Team P,62.41,42.94,1.4,1.46,5,9,Team P,-1
1955,1955-10-20,20:00,Fresno,35743.0,Cloudy,Team P,Team I,86.22,63.03,1.4,2.91,5,13,Team I,-1
1956,1956-10-04,20:00,Santa Clara,41489.0,Mist,Team A,Team P,61.12,57.27,1.64,1.67,3,3,Draw,0
1956,1956-11-30,21:00,San Jose,,Sunny,Team P,Team A,62.39,85.02,2.98,3.16,11,3,Team P,1
1956,1956-11-10,21:00,Oakland,23441.0,Cloudy,Team A,Team I,59.26,57.53,3.33,1.97,2,22,Team I,-1
1956,1956-10-31,14:00,San Francisco,41611.0,Sunny,Team P,Team A,75.16,86.43,2.78,2.92,23,5,Team P,1
1956,1956-11-04,16:00,Berkeley,29149.0,Rain,Team A,Team D,44.18,82.46,2.73,1.3,0,0,Draw,0
1956,1956-11-05,18:00,Sacramento,,Mist,Team M,Team A,61.17,86.33,2.75,3.36,9,13,Team A,-1
1956,1956-11-11,15:00,San Jose,,Cloudy,Team A,Team K,59.07,40.45,2.68,2.6,8,16,Team K,-1
1956,1956-12-30,16:00,Santa Clara,22495.0,Cloudy,Team K,Team A,75.72,75.25,1.78,2.66,13,5,Team K,1
1956,1956-12-06,15:00,Sacramento,30673.0,Rain,Team A,Team I,71.2,73.0,2.33,2.79,1,1,Draw,0
1956,1956-12-14,15:00,Palo Alto,,Rain,Team B,Team A,83.83,44.42,2.42,3.12,10,7,Team B,1
1956,1956-11-03,13:00,Berkeley,39668.0,Mist,Team A,Team L,50.43,66.09,2.12,1.47,0,2,Team L,-1
1956,1956-12-05,15:00,Berkeley,32222.0,Cloudy,Team B,Team A,47.52,72.73,1.64,3.25,10,1,Team B,1
1956,1956-12-21,16:00,Santa Clara,,Cloudy,Team A,Team K,82.34,41.51,2.99,3.49,16,7,Team A,1
1956,1956-10-07,19:00,Stockton,51068.0,Sunny,Team P,Team A,80.06,82.44,1.78,2.79,12,4,Team P,1
1956,1956-09-26,15:00,Oakland,40253.0,Sunny,Team A,Team L,70.11,77.17,1.44,2.83,0,0,Draw,0
1956,1956-12-07,21:00,San Jose,,Sunny,Team H,Team A,54.92,46.79,1.6,1.27,0,0,Draw,0
1956,1956-10-30,14:00,Berkeley,45552.0,Mist,Team A,Team L,64.83,80.42,2.12,2.5,10,7,Team A,1
1956,1956-09-27,15:00,San Jose,,Sunny,Team B,Team E,60.73,72.86,2.67,2.04,6,2,Team B,1
1956,1956-12-05,18:00,Sacramento,,Rain,Team G,Team B,59.52,50.5,2.57,1.61,8,2,Team G,1
1956,1956-12-28,15:00,Stockton,26852.0,Cloudy,Team B,Team E,47.52,83.48,3.28,2.0,6,2,Team B,1
1956,1956-11-29,20:00,Berkeley,48401.0,Cloudy,Team E,Team B,68.07,83.84,2.67,2.21,12,14,Team B,-1
1956,1956-12-06,16:00,Stockton,23295.0,Sunny,Team B,Team I,56.51,89.99,3.16,1.46,7,9,Team I,-1
1956,1956-12-22,17:00,San Jose,51084.0,Sunny,Team F,Team B,61.8,48.75,1.43,2.77,0,14,Team B,-1
1956,1956-12-06,16:00,Berkeley,24227.0,Sunny,Team B,Team K,70.51,62.49,2.95,2.33,9,7,Team B,1
1956,1956-09-24,15:00,Santa Clara,48910.0,Mist,Team N,Team B,80.48,75.94,2.45,1.77,3,3,Draw,0
1956,1956-12-29,12:00,San Jose,,Sunny,Team B,Team H,50.98,43.1,1.68,3.06,0,0,Draw,0
1956,1956-11-14,21:00,Santa Clara,17145.0,Sunny,Team D,Team B,44.88,65.15,2.88,2.1,2,2,Draw,0
1956,1956-10-31,17:00,Stockton,33035.0,Cloudy,Team B,Team L,73.53,59.76,3.43,1.38,9,9,Draw,0
1956,1956-11-29,21:00,San Jose,,Cloudy,Team M,Team B,73.3,48.86,1.22,2.75,9,0,Team M,1
1956,1956-09-29,15:00,Hill Valley,43160.0,Cloudy,Team B,Team L,68.3,50.33,2.16,2.75,5,0,Team B,1
1956,1956-11-15,16:00,Santa Clara,34633.0,Cloudy,Team J,Team B,84.46,48.56,2.41,1.7,16,16,Draw,0
1956,1956-10-21,12:00,Hill Valley,46344.0,Cloudy,Team B,Team C,42.84,57.21,2.55,2.61,6,3,Team B,1
1956,1956-11-25,16:00,Palo Alto,,Mist,Team L,Team B,48.52,84.42,1.86,2.59,3,17,Team B,-1
1956,1956-09-05,21:00,San Jose,31996.0,Cloudy,Team B,Team N,50.51,75.63,3.12,1.2,9,17,Team N,-1
1956,1956-10-21,19:00,Hill Valley,,Cloudy,Team C,Team A,69.1,54.06,2.0,1.52,2,12,Team A,-1
1956,1956-12-29,16:00,Palo Alto,,Rain,Team H,Team C,41.47,74.01,1.42,1.81,1,6,Team C,-1
1956,1956-10-09,17:00,Fresno,33014.0,Sunny,Team C,Team E,77.15,47.78,1.53,3.37,0,15,Team E,-1
1956,1956-12-12,21:00,San Francisco,44042.0,Rain,Team M,Team C,86.08,47.36,3.07,2.38,19,5,Team M,1
1956,1956-12-29,16:00,San Jose,,Cloudy,Team C,Team M,41.09,74.07,3.26,1.39,1,12,Team M,-1
1956,1956-10-13,21:00,Oakland,,Sunny,Team I,Team C,41.14,40.08,2.35,2.72,0,0,Draw,0
1956,1956-10-12,20:00,Sacramento,43122.0,Rain,Team C,Team M,89.82,69.63,3.42,1.87,8,8,Draw,0
1956,1956-12-23,20:00,Berkeley,26160.0,Sunny,Team D,Team C,66.88,55.28,2.51,1.4,13,17,Team C,-1
1956,1956-10-27,16:00,Hill Valley,44213.0,Sunny,Team C,Team F,78.36,88.06,1.64,2.57,10,10,Draw,0
1956,1956-12-30,16:00,Berkeley,24421.0,Cloudy,Team M,Team C,61.65,65.39,2.15,1.41,9,0,Team M,1
1956,1956-11-15,18:00,Stockton,,Cloudy,Team C,Team H,59.6,84.93,2.56,2.1,9,8,Team C,1
1956,1956-10-30,15:00,Oakland,,Sunny,Team I,Team C,47.95,88.94,3.14,2.11,0,3,Team C,-1
1956,1956-12-06,17:00,Oakland,,Sunny,Team C,Team B,56.69,88.67,2.29,2.54,0,11,Team B,-1
1956,1956-11-14,13:00,Fresno,,Cloudy,Team M,Team C,86.44,58.37,2.27,2.71,20,11,Team M,1
1956,1956-09-20,17:00,Oakland,,Cloudy,Team C,Team J,84.95,56.2,1.27,2.49,2,0,Team C,1
1956,1956-09-10,20:00,Stockton,,Cloudy,Team N,Team C,85.33,84.06,2.53,2.83,0,19,Team C,-1
1956,1956-12-09,15:00,San Francisco,40164.0,Mist,Team C,Team N,57.06,57.68,1.96,3.2,4,4,Draw,0
1956,1956-09-01,21:00,Hill Valley,,Sunny,Team D,Team C,87.74,79.35,3.32,3.1,6,15,Team C,-1
1956,1956-11-08,20:00,Santa Clara,49496.0,Cloudy,Team A,Team D,86.66,64.5,1.95,2.33,0,0,Draw,0
1956,1956-11-03,14:00,San Francisco,46371.0,Sunny,Team D,Team P,47.34,41.93,2.72,2.74,4,17,Team P,-1
1956,1956-11-21,21:00,San Francisco,34625.0,Mist,Team J,Team D,64.07,74.8,1.74,1.59,3,6,Team D,-1
1956,1956-09-26,16:00,Hill Valley,50893.0,Mist,Team D,Team B,70.65,58.66,3.3,2.81,0,3,Team B,-1
1956,1956-11-14,20:00,Berkeley,27793.0,Sunny,Team E,Team D,83.42,51.24,1.42,1.87,0,0,Draw,0
1956,1956-10-25,16:00,Berkeley,,Mist,Team D,Team K,53.55,51.06,2.17,1.93,0,0,Draw,0
1956,1956-12-25,21:00,Fresno,,Cloudy,Team B,Team D,40.66,54.66,1.25,1.21,9,0,Team B,1
1956,1956-09-20,20:00,Berkeley,,Cloudy,Team D,Team F,81.55,44.15,1.42,1.32,4,0,Team D,1
1956,1956-10-15,15:00,Santa Clara,,Mist,Team L,Team D,41.94,42.38,1.98,3.4,0,0,Draw,0
1956,1956-11-04,17:00,San Jose,31210.0,Sunny,Team D,Team F,85.36,51.82,3.04,3.44,10,8,Team D,1
1956,1956-10-06,17:00,Stockton,33456.0,Sunny,Team G,Team D,82.78,70.61,3.08,1.98,1,7,Team D,-1
1956,1956-12-16,12:00,Santa Clara,48367.0,Sunny,Team D,Team N,56.49,59.23,2.43,3.17,0,5,Team N,-1
1956,1956-11-27,14:00,San Jose,,Sunny,Team B,Team D,62.07,79.76,1.53,1.47,11,18,Team D,-1
1956,1956-11-07,15:00,San Francisco,19472.0,Cloudy,Team D,Team A,41.53,60.98,2.69,2.1,0,3,Team A,-1
1956,1956-10-29,16:00,Fresno,,Sunny,Team C,Team D,51.17,62.57,1.62,3.45,6,0,Team C,1
1956,1956-10-27,16:00,Fresno,20713.0,Sunny,Team D,Team E,62.17,82.28,1.48,2.73,13,9,Team D,1
1956,1956-11-06,18:00,San Francisco,,Cloudy,Team E,Team O,88.84,83.39,1.75,2.51,27,0,Team E,1
1956,1956-10-17,17:00,San Jose,,Cloudy,Team I,Team E,67.82,40.05,1.66,1.89,0,15,Team E,-1
1956,1956-10-07,15:00,Hill Valley,,Sunny,Team E,Team H,70.64,69.73,2.4,2.32,14,0,Team E,1
1956,1956-12-06,19:00,Oakland,21255.0,Cloudy,Team F,Team E,44.0,88.72,2.06,1.64,0,8,Team E,-1
1956,1956-10-31,14:00,Stockton,,Sunny,Team E,Team D,84.7,65.9,2.4,2.21,16,13,Team E,1
1956,1956-12-16,21:00,Palo Alto,,Mist,Team C,Team E,61.74,53.82,2.3,1.94,0,0,Draw,0
1956,1956-09-17,20:00,Stockton,25258.0,Sunny,Team E,Team L,53.59,50.15,2.59,2.84,2,12,Team L,-1
1956,1956-09-28,15:00,San Jose,25533.0,Sunny,Team P,Team E,58.85,44.64,2.27,2.98,0,6,Team E,-1
1956,1956-12-14,16:00,San Jose,,Cloudy,Team E,Team H,55.62,80.51,2.93,3.34,12,0,Team E,1
1956,1956-09-12,20:00,Berkeley,22249.0,Sunny,Team M,Team E,50.82,82.9,2.38,3.2,0,1,Team E,-1
1956,1956-10-18,17:00,Fresno,,Cloudy,Team E,Team J,64.12,53.3,2.76,1.84,13,6,Team E,1
1956,1956-09-02,20:00,Santa Clara,,Sunny,Team A,Team E,48.35,73.23,2.77,1.35,0,18,Team E,-1
1956,1956-12-18,15:00,Stockton,49007.0,Cloudy,Team E,Team N,79.2,54.34,1.32,1.63,0,8,Team N,-1
1956,1956-09-24,20:00,Berkeley,,Sunny,Team N,Team E,70.3,43.09,2.65,2.81,11,6,Team N,1
1956,1956-10-24,16:00,San Francisco,47137.0,Sunny,Team E,Team B,88.47,44.7,1.97,2.07,9,4,Team E,1
1956,1956-11-12,20:00,Berkeley,27526.0,Sunny,Team K,Team E,63.05,83.42,1.52,2.61,6,6,Draw,0
1956,1956-11-30,21:00,Oakland,20374.0,Sunny,Team E,Team M,77.34,78.09,1.29,3.42,11,5,Team E,1
1956,1956-12-28,18:00,Hill Valley,42592.0,Sunny,Team F,Team D,63.06,79.29,3.38,2.42,10,0,Team F,1
1956,1956-09-04,20:00,Oakland,45982.0,Cloudy,Team E,Team F,74.76,81.57,1.75,1.52,3,0,Team E,1
1956,1956-12-04,20:00,Hill Valley,,Cloudy,Team F,Team E,55.11,66.56,3.18,1.73,16,11,Team F,1
1956,1956-10-03,20:00,Santa Clara,,Mist,Team K,Team F,70.51,89.8,3.5,1.99,5,6,Team F,-1
1956,1956-12-22,12:00,Sacramento,50400.0,Rain,Team F,Team A,63.38,62.52,2.88,1.5,0,0,Draw,0
1956,1956-11-19,16:00,Hill Valley,20083.0,Sunny,Team N,Team F,52.24,74.63,3.02,2.2,18,4,Team N,1
1956,1956-11-22,21:00,Oakland,46328.0,Sunny,Team F,Team L,77.07,72.07,3.06,2.75,13,11,Team F,1
1956,1956-09-19,20:00,Santa Clara,37103.0,Rain,Team O,Team F,78.66,40.24,2.78,2.28,2,0,Team O,1
1956,1956-11-02,20:00,Hill Valley,,Sunny,Team F,Team B,50.02,65.0,3.2,1.77,0,0,Draw,0
1956,1956-12-12,18:00,Santa Clara,51447.0,Cloudy,Team K,Team F,44.95,40.81,1.39,2.17,3,5,Team F,-1
1956,1956-12-25,20:00,Oakland,,Cloudy,Team F,Team B,60.41,55.94,1.67,1.9,5,0,Team F,1
1956,1956-11-18,18:00,Fresno,50004.0,Sunny,Team L,Team F,61.4,74.1,2.47,3.28,6,11,Team F,-1
1956,1956-12-02,15:00,Stockton,24446.0,Sunny,Team F,Team H,54.0,75.37,2.56,3.2,1,15,Team H,-1
1956,1956-10-22,19:00,San Jose,,Sunny,Team G,Team F,80.56,73.94,2.79,3.04,6,6,Draw,0
1956,1956-11-26,19:00,San Jose,43116.0,Sunny,Team F,Team A,40.3,42.89,1.84,3.19,4,6,Team A,-1
1956,1956-09-24,21:00,Palo Alto,35752.0,Sunny,Team I,Team F,67.47,60.78,2.47,1.8,3,0,Team I,1
1956,1956-10-02,14:00,San Francisco,,Sunny,Team F,Team C,78.95,80.06,2.01,1.99,11,1,Team F,1
1956,1956-12-05,20:00,Berkeley,33669.0,Cloudy,Team G,Team I,77.72,53.13,2.0,1.7,7,9,Team I,-1
1956,1956-09-29,12:00,Fresno,49916.0,Cloudy,Team E,Team G,63.71,57.56,2.84,2.18,0,7,Team G,-1
1956,1956-10-20,21:00,Oakland,30395.0,Sunny,Team G,Team I,61.46,41.25,1.34,2.74,3,12,Team I,-1
1956,1956-11-18,13:00,Berkeley,,Mist,Team N,Team G,65.56,44.99,2.29,2.57,1,8,Team G,-1
1956,1956-09-09,12:00,Oakland,43342.0,Sunny,Team G,Team L,54.24,81.62,2.96,1.61,7,0,Team G,1
1956,1956-12-28,15:00,San Francisco,21895.0,Sunny,Team K,Team G,70.16,75.91,1.62,1.91,16,5,Team K,1
1956,1956-12-24,14:00,San Jose,28023.0,Sunny,Team G,Team F,46.37,81.08,1.68,2.13,7,1,Team G,1
1956,1956-11-17,20:00,Fresno,27699.0,Sunny,Team J,Team G,69.83,41.98,2.19,1.59,7,13,Team G,-1
